,ID,SMILES,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
0,DB00006,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(O)=O,2178.9858128759984,29,28,-8.116429999999925,False
1,DB00014,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,1268.6414393679997,16,17,-3.1057000000000192,False
2,DB00027,CC(C)C[C@@H](NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCCO,1810.0334192399991,16,20,4.867599999999979,False
3,DB00035,NC(=O)CC[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCNC(N)=N)C(=O)NCC(N)=O,1068.426955488,15,14,-4.1320300000000145,False
4,DB00050,CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1429.6698183039996,16,17,-0.5061300000000057,False
5,DB00080,CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](CC(=O)C2=CC=CC=C2N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC1=O)[C@H](C)CC(O)=O,1619.710366351999,24,22,-5.621799999999977,False
6,DB00091,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,1201.841367992,12,5,3.269000000000003,False
7,DB00106,CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1414.6840713999995,16,13,1.1680000000000075,False
8,DB00114,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,247.02457367,5,3,0.5174199999999998,True
9,DB00115,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2,1354.5674001259997,21,9,2.722220000000001,False
10,DB00118,C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,398.1372388040001,11,4,-3.256899999999998,True
11,DB00119,CC(=O)C(O)=O,88.016043988,2,1,-0.3399999999999999,True
12,DB00120,N[C@@H](CC1=CC=CC=C1)C(O)=O,165.078978592,2,2,0.641,True
13,DB00121,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,244.088163372,3,3,0.7968,True
14,DB00122,C[N+](C)(C)CCO,104.10699048808999,1,1,-0.3150999999999999,True
15,DB00123,NCCCC[C@H](N)C(O)=O,146.105527688,3,3,-0.4726999999999995,True
16,DB00126,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,176.032087976,6,4,-1.4074,True
17,DB00128,N[C@@H](CC(O)=O)C(O)=O,133.037507704,3,3,-1.127,True
18,DB00129,NCCC[C@H](N)C(O)=O,132.089877624,3,3,-0.8627999999999991,True
19,DB00130,N[C@@H](CCC(N)=O)C(O)=O,146.06914218,3,3,-1.3361999999999998,True
20,DB00131,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,347.063084418,10,5,-1.8630000000000004,True
21,DB00132,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,278.2245802,1,1,5.660500000000005,True
22,DB00134,CSCC[C@H](N)C(O)=O,149.051049592,3,2,0.1513999999999998,True
23,DB00135,[H][C@](N)(CC1=CC=C(O)C=C1)C(O)=O,181.073893212,3,3,0.3466000000000001,True
24,DB00136,C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,416.32904526799996,3,3,5.704700000000008,True
25,DB00137,C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,568.428031032,2,2,10.403299999999993,False
26,DB00138,N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O,240.023848864,6,4,-0.8083999999999993,True
27,DB00139,OC(=O)CCC(O)=O,118.02660867200001,2,2,-0.06419999999999987,True
28,DB00140,CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1,376.13828436,9,5,-1.7235599999999993,True
29,DB00141,[H]C(=O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H](O)CO,221.0899372,6,5,-3.234999999999999,True
30,DB00142,N[C@@H](CCC(O)=O)C(O)=O,147.053157768,3,3,-0.7369000000000001,True
31,DB00143,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,307.083806264,6,6,-2.2060999999999984,True
32,DB00145,NCC(O)=O,75.0320284,2,2,-0.9702999999999999,True
33,DB00146,C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,400.334130648,2,2,6.733900000000008,True
34,DB00148,CN(CC(O)=O)C(N)=N,131.069476528,2,3,-1.1037299999999988,True
35,DB00150,N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,204.089877624,2,3,1.1223,True
36,DB00151,N[C@@H](CS)C(O)=O,121.019749464,3,3,-0.6719000000000002,True
37,DB00152,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,265.11175858409,5,2,0.6077400000000001,True
38,DB00153,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,396.33921602799995,1,1,7.641000000000009,True
39,DB00156,C[C@@H](O)[C@H](N)C(O)=O,119.058243148,3,3,-1.2208999999999997,True
40,DB00157,NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,665.1247718679998,18,8,-2.6863999999999977,False
41,DB00158,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,441.139681328,9,6,-0.04479999999999951,True
42,DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,302.2245802,1,1,5.9927000000000055,True
43,DB00161,CC(C)[C@H](N)C(O)=O,117.078978592,2,2,0.05430000000000007,True
44,DB00162,C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,286.22966558,1,1,5.510300000000005,True
45,DB00163,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C,430.3810808399999,2,1,8.840260000000002,True
46,DB00165,CC1=C(O)C(CO)=C(CO)C=N1,169.073893212,4,3,0.0802199999999999,True
47,DB00166,OC(=O)CCCC[C@@H]1CCSS1,206.043521688,3,1,2.7851000000000017,True
48,DB00169,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,384.33921602799995,1,1,7.6190000000000095,True
49,DB00170,CC1=CC(=O)C2=CC=CC=C2C1=O,172.052429496,2,0,2.0119000000000002,True
50,DB00173,NC1=C2NC=NC2=NC=N1,135.05449516,4,2,-0.0648999999999999,True
51,DB00174,N[C@@H](CC(N)=O)C(O)=O,132.053492116,3,3,-1.7263000000000002,True
52,DB00175,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,424.24610349199986,6,4,2.4404000000000003,True
53,DB00176,COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,318.155512572,4,1,3.201500000000001,True
54,DB00177,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,435.22703978800007,5,2,4.161700000000002,True
55,DB00178,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,416.23112212399997,5,2,2.3831999999999995,True
56,DB00179,C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,302.151809184,4,4,3.5664000000000033,True
57,DB00180,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,434.2104669319999,6,2,2.2747000000000006,True
58,DB00181,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,213.055656304,2,2,1.857,True
59,DB00182,CC(N)CC1=CC=CC=C1,135.104799416,1,1,1.5763,True
60,DB00183,CSCC[C@H](NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,767.331247148,9,8,1.5202000000000044,False
61,DB00184,CN1CCC[C@H]1C1=CN=CC=C1,162.115698448,2,0,1.8483,True
62,DB00185,CC1O[C@@]2(CS1)CN1CCC2CC1,199.103085164,3,0,1.5602,True
63,DB00186,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,320.01193292,3,2,3.101300000000001,True
64,DB00187,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,295.17835828,5,2,1.5298999999999996,True
65,DB00188,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,384.19688568000004,6,4,0.36059999999999964,True
66,DB00189,CCC(O)(\C=C\Cl)C#C,144.034192588,1,1,1.5131999999999999,True
67,DB00190,C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O,226.095356928,5,5,-0.05310000000000015,True
68,DB00191,CC(C)(N)CC1=CC=CC=C1,149.12044948,1,1,1.9664,True
69,DB00192,CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=CC=CC=C12,308.18886338799996,2,2,3.2166000000000015,True
70,DB00193,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,263.18852904,3,1,2.6346000000000007,True
71,DB00194,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,267.096753896,9,4,-1.9800000000000006,True
72,DB00195,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,307.214743788,4,2,2.3933999999999997,True
73,DB00196,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,306.10406544399996,7,1,0.7357999999999993,True
74,DB00197,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,441.16099396399994,6,2,4.374260000000004,True
75,DB00198,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,312.204907376,5,2,1.2853999999999997,True
76,DB00199,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,733.4612412040001,14,5,1.785600000000004,False
77,DB00200,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H],1345.5670657779995,17,10,-0.21626000000000883,False
78,DB00201,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,194.08037556,6,0,-1.0293,True
79,DB00202,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,290.21946028018,4,0,0.2654000000000025,True
80,DB00203,CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1,474.20492443999996,8,1,1.6109,True
81,DB00204,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,441.139212964,6,2,1.9828999999999997,True
82,DB00205,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,248.08287409599998,4,2,2.5238000000000005,True
83,DB00206,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,608.27338086,10,1,4.171100000000003,True
84,DB00207,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,748.5085257439999,14,5,1.9007000000000054,False
85,DB00208,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,263.053548128,2,0,3.959800000000002,True
86,DB00209,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1,392.22202024009,3,1,3.769700000000003,True
87,DB00210,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,412.20384475599997,2,1,6.681400000000005,True
88,DB00211,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,254.126657056,5,3,-0.1878999999999995,True
89,DB00213,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1,383.0751334,6,1,2.8843000000000014,True
90,DB00214,CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC=CC(C)=C2)C=CN=C1,348.12561150000005,5,3,2.5299200000000006,True
91,DB00215,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,324.163791512,3,0,3.812980000000003,True
92,DB00216,CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2,382.17149907199996,3,1,3.8210000000000024,True
93,DB00217,CN\C(NCC1=CC=CC=C1)=N/C,177.12659748,1,2,0.9813999999999993,True
94,DB00218,[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O,401.1750844679999,6,2,2.3705,True
95,DB00219,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,348.25332036809,3,1,3.4841000000000015,True
96,DB00220,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,567.31307792,6,4,4.747620000000004,True
97,DB00221,CCC(NC(C)C)C(O)C1=CC(O)=C(O)C=C1,239.152143532,4,4,1.9077999999999995,True
98,DB00222,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,490.22499118799993,5,3,3.0740000000000016,True
99,DB00223,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,410.190480436,5,3,1.8437000000000001,True
100,DB00224,CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=CC=CC=C12,613.3628049839999,7,4,2.866900000000002,True
101,DB00225,[Gd+3].CNC(=O)CN(CCN(CCN(CC([O-])=O)CC(=O)NC)CC([O-])=O)CC([O-])=O,574.102241692,11,2,-7.365900000000009,False
102,DB00226,NC(N)=NCC1COC2(CCCCC2)O1,213.147726848,3,2,0.3355999999999997,True
103,DB00227,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,404.2562742519999,5,1,4.195500000000004,True
104,DB00228,FC(F)OC(F)(F)C(F)Cl,183.971433464,1,0,2.3528000000000002,True
105,DB00229,[H][C@]12SCC(CSC3=NN=NN3CCN(C)C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(O)=O,525.1035132159999,13,3,-0.6531999999999965,False
106,DB00230,CC(C)C[C@H](CN)CC(O)=O,159.125928784,2,2,1.0821,True
107,DB00231,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1,300.066555336,3,1,2.4722,True
108,DB00233,NC1=CC(O)=C(C=C1)C(O)=O,153.042593084,3,3,0.6726000000000001,True
109,DB00234,[H][C@@]1(CNCCO1)[C@H](OC1=CC=CC=C1OCC)C1=CC=CC=C1,313.167793596,4,1,3.193800000000002,True
110,DB00235,CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1,211.074561908,3,1,1.6169999999999998,True
111,DB00236,BrCCC(=O)N1CCN(CC1)C(=O)CCBr,353.95785195200006,2,0,1.2272,True
112,DB00237,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,212.116092372,3,2,0.7948999999999999,True
113,DB00238,CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1,266.116761068,4,1,2.6512200000000012,True
114,DB00239,ClC1=CC(Cl)=C(CO\N=C(/CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=C1,426.981272756,4,0,6.1178000000000035,True
115,DB00240,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])[C@H](Cl)CC2=CC(=O)C=C[C@]12C,408.170351708,5,3,2.0209,True
116,DB00241,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,224.116092372,3,2,0.9609999999999999,True
117,DB00242,NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1,285.06286692400005,8,3,-0.2973999999999998,True
118,DB00243,COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1,427.24710653600005,6,2,2.30804,True
119,DB00244,NC1=CC(C(O)=O)=C(O)C=C1,153.042593084,3,3,0.6726000000000001,True
120,DB00245,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C,307.19361442,2,0,4.417800000000003,True
121,DB00246,ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1,412.112459972,5,1,3.809000000000002,True
122,DB00247,[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO,353.210327104,4,2,1.9350999999999998,True
123,DB00248,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC,451.29472542400003,4,2,3.193900000000001,True
124,DB00249,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O,353.971269452,6,3,-1.2181,True
125,DB00250,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,248.061948624,4,2,1.6838000000000002,True
126,DB00251,CC(C)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1,531.180395212,8,0,4.462700000000004,True
127,DB00252,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,252.089877624,2,2,1.7695999999999998,True
128,DB00253,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,344.23514488399996,3,1,3.9403000000000032,True
129,DB00254,[H][C@@]12[C@@H](C)C3=CC=CC(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O,444.153265728,9,6,-0.3475999999999985,True
130,DB00255,CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,268.14632988,2,2,4.828600000000005,True
131,DB00256,[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)=C(O)[C@H]2N(C)C,602.258793416,12,9,-0.4541999999999937,False
132,DB00257,ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,344.108026224,2,0,5.376700000000004,True
133,DB00258,[Ca++].CC([O-])=O.CC([O-])=O,157.989199652,4,0,-2.8683999999999994,True
134,DB00259,NC1=CC=C(C=C1)S(N)(=O)=O,172.030648496,3,2,-0.08379999999999999,True
135,DB00260,N[C@@H]1CONC1=O,102.042927432,3,2,-1.6249000000000007,True
136,DB00261,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,254.996617204,3,1,1.9263,True
137,DB00262,ClCCNC(=O)N(CCCl)N=O,213.007181888,3,1,1.157,True
138,DB00263,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,267.067762276,5,2,1.67444,True
139,DB00264,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,267.18344366,4,2,1.6132,True
140,DB00265,CCN(C(=O)C=CC)C1=CC=CC=C1C,203.131014164,1,0,2.9240200000000014,True
141,DB00266,OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2,336.063388104,6,2,2.9014000000000006,True
142,DB00267,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,511.051477644,14,3,-0.8697999999999988,False
143,DB00268,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,260.188863388,2,1,2.845700000000001,True
144,DB00270,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,371.14812077199997,8,1,2.5822000000000003,True
145,DB00271,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,613.769650768,3,3,3.1154,True
146,DB00272,NCCC1=CC=NN1,111.07964728799999,2,2,-0.08910000000000035,True
147,DB00273,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,339.098787632,8,1,-0.3953999999999991,True
148,DB00274,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C(O)=O,471.04532964399993,12,2,-0.728319999999999,True
149,DB00275,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O,446.206638692,7,3,3.6566000000000023,True
150,DB00276,COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1,393.11471246799994,5,2,4.511700000000003,True
151,DB00277,CN1C2=C(NC=N2)C(=O)N(C)C1=O,180.064725496,5,1,-1.0397000000000005,True
152,DB00278,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2,508.24678925200004,6,6,0.9125700000000045,False
153,DB00279,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,650.790051864,4,3,3.952700000000001,True
154,DB00280,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C,339.231062548,3,1,3.361900000000002,True
